Order_ID,Customer_ID,Product_ID,Campaign_ID,Quantity,Order_Date,Sales,Discount,Profit
424,6915,707,146,2,2023-09-20,2513.64,3.08%,483.64
425,5307,1089,48,3,2023-11-04,6606.57,6.40%,2124.57
426,4515,12,138,4,2023-03-20,10725.09,3.07%,4765.09
427,8451,903,27,3,2023-06-03,3645.01,6.90%,1815.01
428,2359,939,142,3,2023-03-23,579.11,4.87%,168.11
429,5616,1005,140,1,2023-04-11,2607.06,2.39%,612.06
430,1269,1838,86,1,2023-02-12,1437.07,26.06%,609.07
431,9132,1376,137,4,2023-05-20,6225.35,21.83%,1773.35
432,2377,1814,163,1,2023-02-14,344.31,12.26%,62.31
433,8388,1356,14,3,2023-06-01,2311.47,15.08%,1138.47
434,3097,902,24,1,2023-09-29,934.64,13.01%,446.64
435,3636,1574,195,3,2023-01-24,5219.82,24.53%,1382.82
436,562,167,100,3,2023-07-04,2892.31,5.99%,1104.31
437,8232,1766,90,4,2023-06-02,11011.68,0.57%,5091.68
438,9960,1468,46,3,2023-12-14,3238.65,6.11%,1555.65
439,7740,617,26,1,2023-01-19,2742.41,8.03%,1111.41
440,6872,1621,174,4,2023-02-08,2219,27.17%,691
441,2505,1214,71,3,2023-05-14,9160.18,20.50%,4003.18
442,7022,1116,29,3,2023-01-18,3204.65,13.90%,906.65
443,5972,667,133,4,2023-11-17,8249.6,0.55%,2749.6
444,7877,1841,30,4,2023-07-07,4169.41,17.48%,1749.41
445,8980,881,12,2,2023-07-22,3199.08,15.15%,839.08
446,4098,1551,61,3,2023-07-20,1438.53,2.46%,616.53
447,9685,1825,142,4,2023-07-13,13087.37,28.83%,5479.37
448,9322,96,31,3,2023-04-26,8580.78,0.23%,3798.78
449,6823,814,171,3,2023-04-11,1184.27,13.81%,515.27
450,5879,226,76,1,2023-07-19,2438.02,6.54%,937.02
451,4510,1524,190,1,2023-07-17,991.53,12.97%,376.53
452,6187,1654,180,3,2023-10-11,4345.64,14.24%,2086.64
453,9837,1223,123,3,2023-10-08,7888.15,18.01%,3439.15
454,3561,653,195,4,2023-05-01,12929.33,0.10%,6033.33
455,5680,693,173,1,2023-12-08,2155.59,12.90%,453.59
456,2686,167,23,2,2023-10-01,1571.15,15.24%,379.15
457,6613,1970,94,4,2023-01-15,8295.15,20.95%,3959.15
458,4822,1990,133,4,2023-12-27,8405.56,6.91%,2613.56
459,7808,1139,58,1,2023-04-25,1014.55,19.12%,347.55
460,1413,828,97,1,2023-09-07,362.02,27.16%,165.02
461,1222,905,168,2,2023-08-07,1023.9,10.14%,399.9
462,2250,1130,12,4,2023-02-04,6746.29,10.01%,3098.29
463,2240,890,94,2,2023-12-12,2651.78,6.58%,961.78
464,4203,4,17,4,2023-08-04,7269.45,24.56%,2489.45
465,7874,245,15,1,2023-04-20,633.74,14.42%,294.74
466,6894,1884,171,4,2023-10-20,2502.52,28.83%,1130.52
467,8836,1813,67,1,2023-10-06,760.07,12.76%,250.07
468,5404,1164,128,2,2023-11-05,7323.45,12.19%,3535.45
469,5186,1101,142,4,2023-06-17,4514.75,0.00%,1750.75
470,4291,894,187,3,2023-05-02,1195.52,28.93%,478.52
471,4143,50,81,4,2023-08-28,10409.37,15.53%,3829.37
472,9578,653,96,1,2023-02-11,3348.34,17.01%,1624.34
473,7153,692,35,2,2023-09-07,5816.61,10.74%,2312.61
474,2585,1015,30,1,2023-07-03,2557.5,26.69%,900.5
475,1602,1499,69,1,2023-08-29,580.24,10.67%,256.24
476,4943,348,13,4,2023-12-19,7948.09,12.65%,1744.09
477,5699,978,21,1,2023-09-05,1466.17,29.19%,586.17
478,808,485,38,3,2023-06-07,9665.27,29.32%,4499.27
479,7346,208,117,3,2023-03-26,10563.61,11.92%,5274.61
480,8307,1653,56,3,2023-02-17,3085.82,24.47%,805.82
481,2728,661,70,3,2023-10-28,1971.87,27.59%,426.87
482,8166,1207,68,3,2023-03-22,4672.03,29.92%,1123.03
483,4172,1546,95,1,2023-04-24,1850.85,16.86%,490.85
484,9642,974,24,4,2023-09-10,3810.29,1.28%,1894.29
485,1569,631,27,3,2023-06-20,1520.45,6.49%,449.45
486,9515,92,8,4,2023-07-09,11425.75,10.67%,4841.75
487,9053,669,77,2,2023-09-25,4373.52,6.22%,2005.52
488,742,1135,64,3,2023-04-03,4726.92,13.67%,1270.92
489,9923,395,57,4,2023-09-20,7016.64,3.98%,2200.64
490,6438,1054,133,4,2023-03-31,3291.31,21.82%,591.31
491,4905,1704,147,3,2023-06-20,5508.06,23.44%,963.06
492,2934,1499,127,4,2023-05-17,2432.42,9.14%,1136.42
493,4510,177,180,1,2023-07-17,2769.04,28.55%,1375.04
494,4527,1667,111,4,2023-07-30,11359.45,21.65%,4635.45
495,5910,513,78,1,2023-07-08,2772.43,0.55%,1184.43
496,5350,1312,173,3,2023-08-29,3396.83,1.24%,1059.83
497,3168,1319,37,3,2023-07-15,4839.03,25.80%,2301.03
498,7607,1621,143,2,2023-12-18,1355.09,29.28%,591.09
499,2219,130,186,1,2023-01-15,2056.2,23.76%,967.2
500,1341,1738,27,3,2023-03-07,477.59,25.70%,156.59
501,8010,1695,81,1,2023-10-25,2109.78,4.60%,575.78
502,4640,658,91,3,2023-11-30,4299.63,27.78%,888.63
503,1515,135,136,2,2023-11-02,2742.92,29.59%,1130.92
504,1412,773,48,4,2023-01-19,5723.51,17.51%,1395.51
505,7725,413,26,2,2023-11-27,5814.46,25.21%,2724.46
506,4168,1988,78,1,2023-04-25,1357.21,18.40%,293.21
507,1023,1582,9,2,2023-05-29,3231.33,5.35%,905.33
508,2759,1208,143,3,2023-11-08,1471.66,27.79%,484.66
509,9305,3,98,4,2023-07-03,1356.49,29.06%,552.49
510,4809,141,109,1,2023-07-30,2228.51,11.29%,508.51
511,9751,1091,140,2,2023-11-02,6566.72,13.49%,3184.72
512,8834,1096,89,4,2023-04-03,4776.48,23.23%,1068.48
513,6734,1714,33,2,2023-10-21,4219.46,1.55%,1271.46
514,4908,1139,122,3,2023-01-08,3441.16,22.44%,1440.16
515,3226,900,112,3,2023-10-23,8442.51,11.04%,3162.51
516,1015,426,106,2,2023-02-01,1874.97,25.70%,726.97
517,6769,1635,132,4,2023-04-28,3329.47,9.81%,637.47
518,5459,588,5,4,2023-04-22,3951.82,17.75%,1395.82
519,2022,1304,16,1,2023-02-24,1386.95,26.69%,388.95
520,2677,1382,181,3,2023-10-27,5326.82,5.23%,1498.82
521,9733,275,45,1,2023-02-03,1134,27.22%,443
522,3107,1783,68,1,2023-10-03,2129.25,17.25%,958.25
523,8976,1124,19,2,2023-02-19,3062.92,28.50%,518.92
524,8863,995,13,3,2023-02-25,5912.84,13.13%,1970.84
525,2585,82,131,3,2023-10-06,4397.81,8.19%,1919.81
526,4943,808,5,4,2023-07-10,9885.75,8.96%,2685.75
527,1278,760,15,1,2023-07-05,608.25,1.54%,282.25
528,3044,1663,33,4,2023-09-12,8248.86,17.97%,1880.86
529,7371,1280,41,2,2023-03-21,631.69,27.26%,275.69
530,5861,802,34,2,2023-03-18,5252.82,26.57%,2152.82
531,3783,1753,17,4,2023-08-01,1067.34,11.86%,423.34
532,7058,636,41,4,2023-09-20,11499.81,25.71%,3715.81
533,8370,1031,58,3,2023-03-30,8023.62,13.09%,2782.62
534,8468,75,7,2,2023-03-21,6458.24,19.50%,2850.24
535,3482,1574,44,1,2023-08-17,2378.29,11.00%,1099.29
536,5773,915,37,1,2023-12-07,618.02,9.48%,116.02
537,9617,1763,172,2,2023-08-29,5640.04,22.01%,2138.04
538,5337,1837,120,3,2023-01-29,3468.6,28.02%,1380.6
539,4123,1684,37,2,2023-11-01,4649.37,12.20%,1697.37
540,2961,475,15,4,2023-06-13,7759.74,29.40%,1679.74
541,7898,223,3,2,2023-01-30,1791.32,14.71%,855.32
542,2470,1753,194,1,2023-08-26,274.1,12.86%,113.1
543,7052,1912,107,3,2023-08-01,696.33,21.45%,117.33
544,4069,1154,102,3,2023-06-11,10049.73,29.48%,4547.73
545,5444,549,98,1,2023-06-30,1593.1,28.08%,268.1
546,9783,31,60,1,2023-06-26,470.12,11.11%,100.12
547,4381,239,99,2,2023-01-28,4852.9,29.10%,1902.9
548,9305,1578,63,1,2023-09-12,972.67,14.47%,312.67
549,9261,1286,112,2,2023-12-06,4738.37,13.58%,1276.37
550,2546,1646,84,4,2023-09-16,4640.97,9.12%,2064.97
551,7666,981,145,4,2023-11-30,3947.67,16.31%,1327.67
552,3650,1673,95,1,2023-08-28,2769.02,1.21%,1282.02
553,1815,714,30,3,2023-10-03,7686.87,6.31%,3576.87
554,3908,598,37,1,2023-09-21,1310.2,18.83%,429.2
555,3732,479,172,1,2023-01-18,1237.51,5.04%,573.51
556,7686,1205,126,1,2023-02-18,1272.33,4.24%,339.33
557,8274,907,66,1,2023-05-25,3183.16,10.93%,1547.16
558,5870,374,169,3,2023-11-16,7395.92,12.28%,2787.92
559,8274,1619,60,1,2023-04-26,394.41,24.35%,79.41
560,94,1385,198,4,2023-01-04,3569.41,20.31%,1341.41
561,8187,972,103,3,2023-05-31,5167.22,26.85%,1936.22
562,343,500,141,2,2023-11-02,2352.96,14.86%,584.96
563,6941,230,56,3,2023-07-23,4438.96,14.77%,2122.96
564,2409,1296,24,1,2023-09-14,1167.6,18.78%,462.6
565,9282,1037,3,2,2023-02-04,1768.89,16.81%,676.89
566,624,1446,192,1,2023-08-10,3705.78,1.54%,1804.78
567,868,1933,29,3,2023-05-29,1133.46,17.93%,290.46
568,3473,399,144,3,2023-04-24,4553.95,29.24%,1466.95
569,171,1042,88,1,2023-10-18,1645.04,7.19%,797.04
570,9975,1424,132,1,2023-08-03,1716.9,29.99%,360.9
571,8770,169,199,2,2023-01-23,4358.75,17.71%,2046.75
572,8260,1074,54,3,2023-07-06,732.43,0.52%,213.43
573,1516,106,148,2,2023-11-17,4786.78,19.19%,1628.78
574,8193,1132,79,3,2023-06-08,9649.07,0.02%,3802.07
575,2199,197,57,1,2023-01-27,460.89,12.64%,121.89
576,902,1243,103,4,2023-03-25,3085.28,29.50%,1013.28
577,5904,1152,67,2,2023-08-12,5715.73,18.55%,2295.73
578,7756,1730,127,1,2023-12-31,1259.7,19.43%,603.7
579,8987,41,56,4,2023-01-22,8708.06,7.89%,2528.06
580,2067,1394,89,1,2023-09-18,3097.71,5.70%,1127.71
581,8563,1656,64,4,2023-12-19,7300.83,23.00%,1980.83
582,2539,539,195,2,2023-12-23,2027.28,0.59%,755.28
583,3908,699,15,4,2023-03-22,7186.61,22.26%,2386.61
584,6961,1345,88,1,2023-06-28,2769.55,10.63%,1344.55
585,2597,383,198,3,2023-04-09,7206.5,29.41%,2925.5
586,9881,142,149,4,2023-03-16,4557.95,13.92%,1737.95
587,3322,931,78,3,2023-04-10,6268.05,7.38%,2239.05
588,9331,279,155,2,2023-02-17,1366.41,5.37%,284.41
589,7721,1515,77,2,2023-11-19,3349.92,26.45%,1275.92
590,2622,22,87,4,2023-12-25,7338.17,14.29%,1894.17
591,9358,1563,66,3,2023-08-24,4058.7,21.95%,1280.7
592,9701,434,77,4,2023-02-28,11127.4,25.93%,3519.4
593,3842,25,16,3,2023-09-20,7326.93,19.73%,3636.93
594,4559,1890,126,3,2023-11-03,7982.41,2.27%,2702.41
595,4919,182,129,1,2023-09-01,432.68,23.41%,212.68
596,8716,689,66,1,2023-10-30,2280.83,12.64%,647.83
597,4340,1883,96,2,2023-04-12,1377.62,18.88%,619.62
598,239,1365,66,3,2023-06-19,1161.42,7.14%,207.42
599,1221,103,4,1,2023-12-05,1430.94,1.37%,288.94
600,769,899,194,4,2023-11-26,4492.62,18.29%,2196.62
601,8427,665,4,2,2023-04-15,5374.22,13.43%,1912.22
602,6331,495,77,2,2023-06-05,2290.07,16.39%,778.07
603,7389,324,173,3,2023-10-29,5672.12,28.18%,2153.12
604,4593,1849,1,1,2023-08-08,2073.68,13.02%,571.68
605,9712,783,185,1,2023-12-05,289.33,19.46%,129.33
606,7618,1731,67,4,2023-05-23,5737.74,19.68%,1765.74
607,8083,651,116,4,2023-10-31,11898.88,16.85%,5666.88
608,7580,92,143,1,2023-03-02,2728.81,14.81%,1082.81
609,9128,515,67,1,2023-06-27,2229.69,10.71%,948.69
610,9461,125,97,1,2023-06-23,2889.14,22.79%,1112.14
611,6457,1012,14,3,2023-02-22,5193.78,17.05%,1413.78
612,9011,1554,10,4,2023-10-10,11906.96,20.78%,4186.96
613,4118,878,87,3,2023-11-17,4699.07,2.89%,1975.07
614,2440,693,171,1,2023-07-01,2403.09,2.57%,701.09
615,9281,265,136,2,2023-08-17,4091.39,17.80%,1969.39
616,6087,1663,1,3,2023-01-28,6560.72,6.94%,1784.72
617,4825,335,45,1,2023-01-13,2134.05,17.24%,685.05
618,9966,104,92,4,2023-09-11,9609.49,0.42%,1693.49
619,8392,1864,73,1,2023-07-07,2369.52,12.53%,1053.52
620,8370,1960,171,4,2023-02-28,2472.12,8.25%,1060.12
621,5543,440,11,4,2023-12-01,7080.98,23.54%,2396.98
622,9123,1806,169,1,2023-11-15,2944.29,26.62%,992.29
623,2037,358,65,1,2023-08-20,325.75,17.62%,68.75
624,9678,1725,168,4,2023-10-27,1902.71,7.07%,570.71
625,2092,1805,180,2,2023-04-25,3646.7,16.35%,1670.7
626,5551,1787,67,4,2023-09-25,1750.21,19.74%,430.21
627,4264,1967,114,4,2023-02-14,7694.62,22.88%,2046.62
628,6431,1354,45,3,2023-12-27,5278.46,11.38%,964.46
629,2385,620,137,4,2023-10-15,2826.1,12.41%,1174.1
630,6327,1758,198,3,2023-11-05,5620.21,10.20%,1360.21
631,8208,1413,45,2,2023-07-29,3713.61,2.10%,1185.61
632,7664,1366,83,3,2023-03-05,5456.46,7.30%,2090.46
633,9029,867,19,4,2023-09-02,10566.03,23.13%,3306.03
634,7722,261,131,3,2023-01-31,4944.02,11.64%,1722.02
635,2158,1786,172,3,2023-05-14,7849.57,25.22%,3370.57
636,9769,396,141,2,2023-05-11,4785.33,1.45%,1181.33
637,306,1955,26,1,2023-03-02,718.72,26.82%,282.72
638,7124,597,148,1,2023-11-22,2243.8,25.39%,513.8
639,2054,410,192,2,2023-09-25,2724.76,4.79%,682.76
640,5813,1409,151,3,2023-05-15,6691.16,16.28%,2350.16
641,3345,1777,125,3,2023-05-12,2608.61,22.66%,496.61
642,4457,138,105,1,2023-12-18,2976.84,5.48%,1042.84
643,1209,1279,159,2,2023-05-20,860.29,18.55%,222.29
644,1859,422,198,1,2023-04-28,1370.71,17.21%,525.71
645,2704,152,51,1,2023-11-23,2583.18,17.65%,1270.18
646,1972,1140,125,2,2023-10-26,4150.35,24.32%,1304.35
647,1114,735,6,2,2023-10-13,2178.44,18.86%,776.44
648,984,1773,17,1,2023-04-15,201.9,24.68%,82.9
649,2128,47,65,4,2023-02-20,5862.14,1.00%,2394.14
650,3640,1879,172,1,2023-04-07,873.66,6.24%,323.66
651,7477,1877,61,4,2023-10-12,10243.08,24.48%,2715.08
652,561,1282,95,3,2023-02-14,1269.63,1.53%,501.63
653,6653,1397,16,4,2023-09-03,10228.14,2.36%,3900.14
654,4388,1631,196,2,2023-03-08,3623.75,8.15%,1187.75
655,2933,1404,195,2,2023-12-28,837.02,2.87%,215.02
656,8483,1666,135,1,2023-10-06,1351.98,16.10%,378.98
657,1910,1182,188,3,2023-07-08,1729.25,18.32%,433.25
658,7231,1177,23,4,2023-08-25,8103.47,25.00%,3555.47
659,1429,369,68,4,2023-03-17,7755.65,5.76%,3699.65
660,948,1619,148,4,2023-01-18,2028.49,9.35%,768.49
661,1349,190,72,2,2023-02-14,2678.46,17.42%,1232.46
662,8573,766,164,3,2023-10-09,6425.11,26.56%,2513.11
663,9897,1281,98,2,2023-08-13,984.29,21.86%,316.29
664,310,869,122,2,2023-09-30,4631.83,2.83%,1139.83
665,3415,1500,68,2,2023-10-02,2395.58,1.37%,1185.58
666,5790,1215,26,2,2023-04-15,1204.26,15.20%,590.26
667,9691,1211,35,4,2023-05-03,1362.98,13.15%,330.98
668,6569,1648,53,4,2023-08-29,8061.37,19.58%,3585.37
669,8853,1334,148,3,2023-09-30,7136.19,8.66%,3287.19
670,3448,965,10,3,2023-08-20,4599.3,11.50%,2136.3
671,2274,439,70,3,2023-06-18,5470.08,9.00%,2281.08
672,9690,1630,3,3,2023-05-15,7828.73,4.17%,3304.73
673,2143,1322,84,4,2023-07-13,9119.38,9.88%,2747.38
674,9798,987,46,1,2023-05-07,3173.63,3.92%,1414.63
675,4740,821,195,3,2023-11-05,7717.68,25.94%,2638.68
676,9624,234,80,1,2023-06-13,864.51,24.82%,388.51
677,459,1089,4,1,2023-08-31,2487.54,14.28%,993.54
678,7581,1673,40,1,2023-07-01,2394.03,1.63%,907.03
679,338,114,39,3,2023-02-09,781.64,29.92%,310.64
680,5451,1223,145,2,2023-04-20,5645.1,4.08%,2679.1
681,7381,51,112,4,2023-10-06,6712.41,21.20%,1660.41
682,4021,1242,29,1,2023-01-06,2460.9,16.97%,1174.9
683,8537,374,4,3,2023-09-11,7508.83,19.11%,2900.83
684,5644,1040,118,3,2023-06-12,8881.82,5.98%,3202.82
685,943,1461,119,2,2023-02-02,396.79,7.91%,134.79
686,346,1862,65,3,2023-05-30,6692.1,17.10%,3020.1
687,3895,190,145,3,2023-04-19,2723.56,29.07%,554.56
688,8517,1770,192,3,2023-05-12,8300.49,2.76%,3497.49
689,6611,37,100,2,2023-08-07,5867.17,16.57%,2867.17
690,2139,445,47,3,2023-10-19,6258.18,9.17%,2535.18
691,4390,697,18,4,2023-02-06,9804.37,12.86%,3232.37
692,8716,173,71,3,2023-03-25,4722.54,2.94%,2217.54
693,7827,1356,154,3,2023-02-27,1473.32,22.95%,300.32
694,7817,1112,24,2,2023-10-15,840.59,15.33%,388.59
695,259,638,33,4,2023-09-10,4012.19,18.77%,1772.19
696,1111,1809,90,1,2023-04-09,1772.74,21.03%,318.74
697,7326,1278,29,4,2023-08-13,6712.86,24.26%,2132.86
698,6488,1913,88,1,2023-07-07,1441.38,15.04%,606.38
699,821,386,174,3,2023-04-08,7339.6,5.28%,1588.6
700,5989,479,92,3,2023-10-05,2787.49,27.34%,795.49
701,5636,805,154,2,2023-04-28,2170.07,17.70%,900.07
702,4665,950,169,3,2023-05-16,1893.06,8.08%,486.06
703,7094,1962,25,4,2023-09-22,3400.91,13.23%,684.91
704,4605,285,143,4,2023-03-08,11097.67,4.26%,5229.67
705,1564,1857,162,2,2023-10-26,471.22,13.71%,147.22
706,6344,748,179,3,2023-08-06,7237.23,27.36%,1600.23
707,9400,206,105,4,2023-01-13,1605.11,0.70%,421.11
708,8501,375,72,3,2023-04-28,2343.13,12.70%,492.13
709,1840,936,27,3,2023-04-04,10917.51,20.12%,5406.51
710,7676,113,132,4,2023-10-22,8236.49,2.06%,1984.49
711,8002,779,76,1,2023-10-11,1790.13,29.82%,624.13
712,9576,954,20,1,2023-03-28,980.92,19.64%,191.92
713,2307,1248,48,3,2023-12-31,2629.36,1.68%,811.36
714,9373,276,181,4,2023-12-29,6703.98,18.42%,3307.98
715,5141,1730,63,4,2023-06-12,3574.67,10.54%,950.67
716,2687,415,145,1,2023-07-03,490.7,23.29%,160.7
717,961,1413,160,4,2023-12-21,8654.75,18.64%,3598.75
718,8630,352,112,4,2023-01-25,3635.9,11.10%,1511.9
719,456,1074,114,2,2023-11-16,599.44,9.15%,253.44
720,6768,905,194,1,2023-04-03,512.31,9.87%,200.31
721,3818,1065,92,1,2023-07-29,856.72,19.39%,361.72
722,9762,1535,85,2,2023-04-29,2680.74,20.66%,1184.74
723,9296,1546,178,4,2023-06-22,7697.17,2.70%,2257.17
724,9811,693,141,3,2023-02-03,7467.43,19.47%,2361.43
725,1513,868,97,4,2023-02-13,5326.45,17.29%,1010.45
726,4739,177,155,4,2023-11-27,6818.11,12.18%,1242.11
727,392,410,154,2,2023-02-22,3903.11,7.79%,1861.11
728,2622,1132,53,2,2023-04-08,7196.34,24.82%,3298.34
729,6177,1603,162,2,2023-09-20,5584.52,6.01%,1970.52
730,9113,36,74,1,2023-09-28,1014.58,17.09%,321.58
731,5720,407,83,3,2023-02-12,5633.77,10.59%,1037.77
732,6042,350,120,1,2023-02-07,2416.63,10.19%,579.63
733,3601,1191,57,1,2023-03-19,1988.94,5.59%,561.94
734,5211,315,12,2,2023-07-21,2478.66,6.87%,1014.66
735,4509,1815,120,1,2023-06-05,2050.88,0.51%,640.88
736,6443,279,118,1,2023-04-05,1027.09,4.59%,486.09
737,7655,939,88,3,2023-10-07,496.03,24.76%,85.03
738,9981,612,193,3,2023-11-04,11081.34,8.06%,5264.34
739,6217,793,9,3,2023-01-01,979.61,6.08%,190.61
740,7886,340,173,2,2023-01-08,3331.32,4.34%,1265.32
741,261,1084,120,2,2023-01-30,2196.7,11.63%,1004.7
742,6834,102,44,3,2023-08-12,6068.14,23.23%,2636.14
743,9528,1697,48,4,2023-10-21,11839.45,24.19%,5811.45
744,5945,161,19,2,2023-08-16,3836.43,12.18%,1368.43
745,6135,998,86,2,2023-07-19,2355.74,22.46%,991.74
746,6876,1729,101,2,2023-12-12,1787.18,1.62%,655.18
747,6829,815,182,1,2023-03-30,2421.31,27.66%,996.31
748,335,545,76,2,2023-12-31,752.93,10.56%,150.93
749,7670,1318,73,3,2023-10-23,3716.1,0.48%,1634.1
750,2780,1176,164,3,2023-07-09,10420.89,7.11%,4612.89
751,8996,1481,143,1,2023-10-04,2724.82,12.65%,1003.82
752,7329,1375,122,3,2023-09-18,2360.55,7.78%,680.55
753,2438,870,9,2,2023-03-06,4719.56,24.24%,1067.56
754,2808,817,119,4,2023-11-11,2978.34,14.86%,1186.34
755,5191,1751,137,2,2023-08-25,5245.26,25.30%,2339.26
756,9133,1822,46,1,2023-09-16,1469.66,11.76%,498.66
757,3164,466,31,4,2023-09-01,1780.76,25.05%,884.76
758,9095,1527,119,4,2023-08-03,1286.82,16.09%,306.82
759,7489,1082,183,1,2023-04-24,2605.91,5.46%,795.91
760,9461,1754,126,4,2023-08-28,7235.76,7.34%,2399.76
761,24,884,198,2,2023-12-26,2886.57,4.85%,1214.57
762,4653,353,110,3,2023-03-03,4477.66,6.58%,793.66
763,2749,955,186,1,2023-12-16,1139.53,26.11%,441.53
764,2451,1657,103,4,2023-05-14,3023.39,23.49%,1263.39
765,9589,1168,143,3,2023-02-02,9451.97,21.04%,4165.97
766,8096,989,40,1,2023-08-12,1644.94,29.39%,549.94
767,3358,656,138,4,2023-11-15,5255.53,8.79%,2515.53
768,8096,1441,1,2,2023-10-17,2054.57,16.75%,552.57
769,8084,1319,200,1,2023-07-05,1402.99,28.68%,556.99
770,5973,558,24,2,2023-05-14,2602.03,20.37%,960.03
771,9950,1519,64,4,2023-03-13,7894.11,20.90%,3894.11
772,8156,422,48,3,2023-08-13,3616.52,8.78%,1081.52
773,7070,1175,94,1,2023-09-25,218.79,3.54%,73.79
774,5339,26,50,1,2023-10-19,602.99,2.48%,259.99
775,2533,1841,3,3,2023-09-18,3188.75,4.82%,1373.75
776,5338,593,198,3,2023-08-08,6615.1,18.34%,1263.1
777,3774,1638,102,1,2023-12-16,2134.91,7.58%,676.91
778,6466,621,192,1,2023-05-04,1798.84,26.11%,490.84
779,4662,280,25,3,2023-11-18,6863.2,19.24%,3317.2
780,2058,639,56,1,2023-06-10,3175.21,29.65%,1443.21
781,678,619,41,3,2023-07-14,8603.24,9.37%,4118.24
782,2975,1875,187,1,2023-04-06,2266.7,29.66%,652.7
783,8477,1194,161,1,2023-04-30,2034.15,4.51%,640.15
784,5649,1150,140,1,2023-01-10,1218.54,11.36%,378.54
785,6445,539,106,1,2023-05-23,1178.79,24.76%,542.79
786,1841,130,129,4,2023-04-25,8696.88,11.59%,4340.88
787,1879,1652,127,3,2023-12-14,7605.74,26.82%,1611.74
788,6290,1160,196,3,2023-10-05,3164.82,3.11%,827.82
789,9803,847,69,3,2023-08-06,677.99,3.63%,299.99
790,7220,381,99,4,2023-01-24,8510.17,19.00%,2482.17
791,3315,681,59,1,2023-03-03,1820.5,5.77%,773.5
792,1379,141,75,3,2023-08-31,7307.55,21.76%,2147.55
793,5341,91,158,1,2023-03-25,2324.67,5.34%,868.67
794,9908,662,33,3,2023-02-16,1594.77,11.17%,562.77
795,453,1911,40,3,2023-03-15,3732.87,1.43%,1389.87
796,8534,47,85,1,2023-06-25,1317.1,29.86%,450.1
797,393,303,22,2,2023-08-03,441.16,19.08%,135.16
798,5472,577,153,2,2023-09-03,1358.66,7.99%,656.66
799,1270,197,98,2,2023-03-03,861.01,1.27%,183.01
800,8138,413,4,3,2023-11-03,8117.88,12.98%,3482.88
801,3051,335,12,3,2023-11-11,8079.21,6.78%,3732.21
802,7281,1398,132,2,2023-01-31,1200.68,23.61%,550.68
803,9163,798,151,2,2023-06-27,6914.27,11.67%,3396.27
804,4795,762,198,4,2023-02-02,696.53,21.29%,148.53
805,7411,302,58,4,2023-05-10,3588.47,10.19%,1636.47
806,166,1286,105,3,2023-03-03,7408.23,5.33%,2215.23
807,8447,1926,119,2,2023-04-08,468.55,19.35%,186.55
808,8494,1623,35,3,2023-08-14,10146.3,5.53%,5058.3
809,6364,564,58,1,2023-11-25,2231.77,2.83%,556.77
810,8080,1029,6,2,2023-03-30,4078.8,9.06%,1966.8
811,5031,726,135,1,2023-08-19,1064.19,10.57%,502.19
812,1506,1577,149,3,2023-09-27,1733.65,13.60%,779.65
813,9449,1940,143,1,2023-07-05,2287.96,24.44%,1114.96
814,7410,1428,194,4,2023-10-08,11558.19,28.68%,4590.19
815,4341,679,87,3,2023-08-19,6661.56,18.46%,2362.56
816,210,30,195,2,2023-06-09,7276.66,10.11%,3284.66
817,3794,1584,140,4,2023-04-15,3252.5,23.89%,1484.5
818,4522,721,49,1,2023-02-22,2413.69,22.14%,446.69
819,3048,1724,190,4,2023-09-02,12811.72,29.10%,6259.72
820,981,635,33,3,2023-04-20,3000.63,21.18%,783.63
821,2120,151,61,2,2023-05-18,1840.26,18.45%,796.26
822,3746,1384,13,2,2023-09-09,1756.75,19.26%,558.75
823,178,956,141,2,2023-08-29,2621.13,29.92%,1223.13
824,1547,1714,187,3,2023-01-21,6480.11,25.94%,2058.11
825,8491,884,28,1,2023-07-27,1415.27,28.13%,579.27
826,3567,1037,77,1,2023-09-21,957.22,25.52%,411.22
827,275,110,152,4,2023-12-19,9317.95,26.18%,4589.95
828,2996,1770,103,2,2023-08-04,6125.92,27.75%,2923.92
829,53,1994,158,4,2023-11-03,6144.15,24.32%,1180.15
830,7776,1062,4,3,2023-12-01,849.39,1.66%,303.39
831,9616,807,13,2,2023-12-11,2924.01,6.55%,1204.01
832,1628,1383,129,4,2023-08-07,12302.68,21.32%,5374.68
833,6044,1476,172,1,2023-06-02,1919.37,26.48%,820.37
834,7824,403,124,3,2023-07-03,6582.15,25.01%,2370.15
835,8681,692,49,2,2023-09-12,5379.26,1.73%,1875.26
836,8609,425,24,4,2023-10-01,1089.49,26.91%,313.49
837,9113,122,34,2,2023-12-22,2015.77,27.74%,603.77
838,1554,92,167,3,2023-12-14,9232.52,5.14%,4294.52
839,8858,27,170,1,2023-05-22,962.36,0.63%,440.36
840,2470,919,135,1,2023-06-29,1178.45,9.27%,329.45
841,1475,1407,151,3,2023-10-11,1315.1,12.61%,541.1
842,6478,19,21,4,2023-07-26,1464.69,19.23%,344.69
843,338,336,43,3,2023-09-10,6466.91,4.10%,2203.91
844,6992,1443,188,4,2023-06-07,5824.15,16.34%,1384.15
845,8461,389,152,4,2023-09-18,6084.39,26.96%,2968.39
846,1088,1624,100,1,2023-07-15,1155.09,20.31%,483.09
847,1294,1925,195,1,2023-03-12,2796.47,10.01%,886.47
848,8849,93,93,4,2023-06-16,10640.53,13.57%,3148.53
